City,Mapped_Sales_Type,Mapped_Item_Code,Transaction_Date,Quantity_Sold,Median_Price,Average_Tax_Percent,Effective_Price,Percent_Quantity_With_Discount,Avg_Discount_Percent_On_Discounted_Items,Year,Month,Day,Car_sales,F_and_B_Inflation,F_and_B_Inflation_Adjusted_Effective_Price,F_and_B_Inflation_Adjusted_Median_Price,First_Week_Of_The_Month_Dummy,Last_Week_Of_The_Month_Dummy,Day_Of_The_Week_Seasonality,Month_Of_The_Year_Seasonality,Two_Wheeler_sales
Hyderabad,Delivery,4065,3/24/2018,160,658.72,0.05,656.4902041,0.040816327,0.104998976,2018,3,Sat,7492.68,138.2,4.431911752,4.238205499,0,0,1.05,1.14,34567.56
Hyderabad,Dine-in,966,3/24/2018,1463,371.53,0.05,357.1165607,0.00295858,0.380631762,2018,3,Sat,7492.68,138.2,2.265676995,2.160130246,0,0,1.02,0.89,34567.56
Hyderabad,Main Hall,965,3/24/2018,642,253.95,0.05,234.9614501,,,2018,3,Sat,7492.68,138.2,1.38177605,1.309334298,0,0,0.92,1.01,34567.56
Hyderabad,Take Away,4068,3/24/2018,258,502.07,0.05,494.5278231,,,2018,3,Sat,7492.68,138.2,3.259969777,3.104703329,0,0,1.5,0.95,34567.56
Hyderabad,Take Away,9978,3/24/2018,168,178,0.05,154.2564912,,,2018,3,Sat,7492.68,138.2,0.797803844,0.759768452,0,0,1.05,0.95,34567.56
Hyderabad,Express,4057,3/24/2018,115,301.98,0.05,284.42,,,2018,3,Sat,7492.68,138.2,1.739652677,1.656874096,0,0,1.27,0.07,34567.56
Hyderabad,Main Hall,970,3/24/2018,183,234.9,0.05,215.8888889,,,2018,3,Sat,7492.68,138.2,1.243769095,1.171490593,0,0,1.45,1.01,34567.56
Hyderabad,Dine-in,9978,3/24/2018,117,254,0.05,234.0533333,,,2018,3,Sat,7492.68,138.2,1.375205017,1.309696093,0,0,1.07,0.89,34567.56
Hyderabad,Take Away,4062,3/24/2018,164,787.29,0.05,794.0081132,,,2018,3,Sat,7492.68,138.2,5.426976217,5.168523878,0,0,0.93,0.95,34567.56
Hyderabad,Main Hall,966,3/24/2018,121,282.52,0.05,264,,,2018,3,Sat,7492.68,138.2,1.591895803,1.516063676,0,0,0.99,1.01,34567.56
Hyderabad,Delivery,4061,3/24/2018,146,850.62,0.05,855.8348571,0.057142857,0.104999871,2018,3,Sat,7492.68,138.2,5.874347736,5.626772793,0,0,1.02,1.14,34567.56
Hyderabad,Take Away,4056,3/24/2018,757,263.48,0.05,242.7312539,0.007739938,0.86100378,2018,3,Sat,7492.68,138.2,1.437997495,1.37829233,0,0,0.91,0.95,34567.56
Hyderabad,Express,4056,3/24/2018,120,371.53,0.05,357.45,,,2018,3,Sat,7492.68,138.2,2.268089725,2.160130246,0,0,1.15,0.07,34567.56
Hyderabad,Dine-in,979,3/24/2018,184,1167.61,0.05,1193.349452,,,2018,3,Sat,7492.68,138.2,8.316566223,7.920477569,0,0,0.92,0.89,34567.56
Hyderabad,Delivery,4068,3/24/2018,223,566.43,0.05,560.2583929,0.035714286,0.104999696,2018,3,Sat,7492.68,138.2,3.73558895,3.57040521,0,0,1.62,1.14,34567.56
Hyderabad,Dine-in,970,3/24/2018,1091,301.98,0.05,284.2998265,0.003061224,0.175008007,2018,3,Sat,7492.68,138.2,1.738783115,1.656874096,0,0,1.45,0.89,34567.56
Hyderabad,Express,4058,3/24/2018,122,301.98,0.05,284.4254545,,,2018,3,Sat,7492.68,138.2,1.739692146,1.656874096,0,0,1.59,0.07,34567.56
Hyderabad,Take Away,4055,3/24/2018,1389,253.95,0.05,233.6963067,0.001564945,1.050013816,2018,3,Sat,7492.68,138.2,1.372621612,1.309334298,0,0,0.93,0.95,34567.56
Hyderabad,Dine-in,971,3/24/2018,312,301.98,0.05,284.4220896,,,2018,3,Sat,7492.68,138.2,1.739667797,1.656874096,0,0,1.11,0.89,34567.56
Hyderabad,Dine-in,978,3/24/2018,235,1121.6,0.05,1145.038871,,,2018,3,Sat,7492.68,138.2,7.966996172,7.587554269,0,0,0.88,0.89,34567.56
Hyderabad,Dine-in,964,3/24/2018,143,1057.4,0.05,1077.62,,,2018,3,Sat,7492.68,138.2,7.479160637,7.12301013,0,0,1.01,0.89,34567.56
Hyderabad,Delivery,4055,3/24/2018,1481,281.1,0.05,262.3115182,0.008759124,0.104997597,2018,3,Sat,7492.68,138.2,1.579678135,1.505788712,0,0,1.05,1.14,34567.56
Hyderabad,Delivery,4056,3/24/2018,668,292.05,0.05,273.8425494,0.007181329,0.104998859,2018,3,Sat,7492.68,138.2,1.663115408,1.585021708,0,0,1.04,1.14,34567.56
Hyderabad,Main Hall,971,3/24/2018,132,234.9,0.05,207.5238095,0.047619048,1.050030883,2018,3,Sat,7492.68,138.2,1.1832403,1.171490593,0,0,0.98,1.01,34567.56
Hyderabad,Delivery,4057,3/24/2018,244,259.19,0.05,239.3442857,0.007518797,0.105000269,2018,3,Sat,7492.68,138.2,1.413489766,1.347250362,0,0,1.15,1.14,34567.56
Hyderabad,Main Hall,9978,3/24/2018,243,189,0.05,165.8,,,2018,3,Sat,7492.68,138.2,0.881331404,0.839363242,0,0,1,1.01,34567.56
Hyderabad,Express,4055,3/24/2018,134,352.27,0.05,337.2308696,,,2018,3,Sat,7492.68,138.2,2.121786321,2.020767004,0,0,1.33,0.07,34567.56
Hyderabad,Delivery,4064,3/24/2018,325,619.34,0.05,614.1749065,0.060747664,0.105007871,2018,3,Sat,7492.68,138.2,4.125722913,3.953256151,0,0,0.99,1.14,34567.56
Hyderabad,Delivery,4063,3/24/2018,132,773.95,0.05,779.9938095,,,2018,3,Sat,7492.68,138.2,5.325570257,5.071997106,0,0,1.74,1.14,34567.56
Hyderabad,Take Away,4065,3/24/2018,213,582.32,0.05,578.7815686,,,2018,3,Sat,7492.68,138.2,3.869620612,3.685383502,0,0,0.88,0.95,34567.56
Hyderabad,Take Away,4063,3/24/2018,160,682.52,0.05,683.9979592,,,2018,3,Sat,7492.68,138.2,4.630954842,4.410419682,0,0,1.67,0.95,34567.56
Hyderabad,Dine-in,965,3/24/2018,2336,352.27,0.05,337.0720944,0.000898876,0.629999642,2018,3,Sat,7492.68,138.2,2.120637441,2.020767004,0,0,1.03,0.89,34567.56
Hyderabad,Express,1045,3/24/2018,168,372,0.05,357.9575439,,,2018,3,Sat,7492.68,138.2,2.271762257,2.163531114,0,0,1.27,0.07,34567.56
Hyderabad,Express,4058,3/23/2018,120,301.98,0.05,284.42,,,2018,3,Fri,7492.68,138.2,1.739652677,1.656874096,0,0,0.96,0.07,34567.56
Hyderabad,Dine-in,966,3/23/2018,1641,371.53,0.05,350.4663725,0.022875817,1.023001278,2018,3,Fri,7492.68,138.2,2.217556965,2.160130246,0,0,1.12,0.89,34567.56
Hyderabad,Take Away,4059,3/23/2018,650,339.67,0.05,323.8516327,0.005565863,0.104998688,2018,3,Fri,7492.68,138.2,2.024975634,1.92959479,0,0,1.2,0.95,34567.56
Hyderabad,Delivery,4061,3/23/2018,164,850.62,0.05,855.8788679,0.056603774,0.104999871,2018,3,Fri,7492.68,138.2,5.874666193,5.626772793,0,0,1.48,1.14,34567.56
Hyderabad,Dine-in,971,3/23/2018,354,301.98,0.05,284.421893,,,2018,3,Fri,7492.68,138.2,1.739666375,1.656874096,0,0,1.08,0.89,34567.56
Hyderabad,Main Hall,971,3/23/2018,134,234.9,0.05,216.2173913,,,2018,3,Fri,7492.68,138.2,1.246146102,1.171490593,0,0,1.16,1.01,34567.56
Hyderabad,Take Away,4061,3/23/2018,253,749.19,0.05,753.9915493,,,2018,3,Fri,7492.68,138.2,5.137420762,4.892836469,0,0,1.21,0.95,34567.56
Hyderabad,Express,4057,3/23/2018,115,301.98,0.05,284.42,,,2018,3,Fri,7492.68,138.2,1.739652677,1.656874096,0,0,1.02,0.07,34567.56
Hyderabad,Take Away,4068,3/23/2018,180,502.07,0.05,494.5294203,,,2018,3,Fri,7492.68,138.2,3.259981334,3.104703329,0,0,0.94,0.95,34567.56
Hyderabad,Delivery,4058,3/23/2018,562,259.19,0.05,239.3186918,0.00886918,0.105000269,2018,3,Fri,7492.68,138.2,1.413304572,1.347250362,0,0,1.06,1.14,34567.56
Hyderabad,Dine-in,978,3/23/2018,273,1121.6,0.05,1145.038889,,,2018,3,Fri,7492.68,138.2,7.966996302,7.587554269,0,0,1.12,0.89,34567.56
Hyderabad,Take Away,4062,3/23/2018,170,787.29,0.05,794.0086441,,,2018,3,Fri,7492.68,138.2,5.426980058,5.168523878,0,0,1.12,0.95,34567.56
Hyderabad,Delivery,4057,3/23/2018,265,259.19,0.05,239.2376623,0.012987013,0.105000269,2018,3,Fri,7492.68,138.2,1.412718251,1.347250362,0,0,1.09,1.14,34567.56
Hyderabad,Take Away,4066,3/23/2018,200,568.24,0.05,564.0002247,,,2018,3,Fri,7492.68,138.2,3.762664434,3.583502171,0,0,1.02,0.95,34567.56
Hyderabad,Main Hall,970,3/23/2018,148,234.9,0.05,216.7567568,,,2018,3,Fri,7492.68,138.2,1.250048891,1.171490593,0,0,0.92,1.01,34567.56
Hyderabad,Delivery,4060,3/23/2018,377,390.62,0.05,376.3713158,0.033834586,0.104999685,2018,3,Fri,7492.68,138.2,2.405002285,2.298263386,0,0,1.17,1.14,34567.56
Hyderabad,Take Away,4063,3/23/2018,152,682.52,0.05,683.9985366,,,2018,3,Fri,7492.68,138.2,4.63095902,4.410419682,0,0,1.07,0.95,34567.56
Hyderabad,Main Hall,10000,3/23/2018,459,263.48,0.05,244.0009195,,,2018,3,Fri,7492.68,138.2,1.447184657,1.37829233,0,0,1.08,1.01,34567.56
Hyderabad,Delivery,4059,3/23/2018,646,379.67,0.05,365.4670654,0.01682243,0.104998859,2018,3,Fri,7492.68,138.2,2.326100329,2.219030391,0,0,1.16,1.14,34567.56
Hyderabad,Take Away,4057,3/23/2018,238,234.9,0.05,208.5114173,0.039370079,0.861012971,2018,3,Fri,7492.68,138.2,1.190386522,1.171490593,0,0,1.04,0.95,34567.56
Hyderabad,Dine-in,964,3/23/2018,155,1057.4,0.05,1077.62,,,2018,3,Fri,7492.68,138.2,7.479160637,7.12301013,0,0,1.18,0.89,34567.56
Hyderabad,Dine-in,970,3/23/2018,795,301.98,0.05,284.0707895,0.001461988,1.050004367,2018,3,Fri,7492.68,138.2,1.737125828,1.656874096,0,0,0.99,0.89,34567.56
Hyderabad,Delivery,4065,3/23/2018,176,658.72,0.05,657.1083077,0.030769231,0.104998976,2018,3,Fri,7492.68,138.2,4.436384281,4.238205499,0,0,1.26,1.14,34567.56
Hyderabad,Main Hall,966,3/23/2018,123,282.52,0.05,264,,,2018,3,Fri,7492.68,138.2,1.591895803,1.516063676,0,0,1.08,1.01,34567.56
Hyderabad,Express,4056,3/23/2018,118,371.53,0.05,357.45,,,2018,3,Fri,7492.68,138.2,2.268089725,2.160130246,0,0,1.08,0.07,34567.56
Hyderabad,Delivery,4062,3/23/2018,128,894.43,0.05,896.3617647,0.117647059,0.104999817,2018,3,Fri,7492.68,138.2,6.167595982,5.943777135,0,0,1.51,1.14,34567.56
Hyderabad,Express,1045,3/23/2018,165,372,0.05,357.9585185,,,2018,3,Fri,7492.68,138.2,2.271769309,2.163531114,0,0,1.1,0.07,34567.56
Hyderabad,Delivery,4056,3/23/2018,703,292.05,0.05,273.8521622,0.006756757,0.104998859,2018,3,Fri,7492.68,138.2,1.663184965,1.585021708,0,0,1.16,1.14,34567.56
Hyderabad,Take Away,4064,3/23/2018,517,548.08,0.05,542.6546798,,,2018,3,Fri,7492.68,138.2,3.608210418,3.437626628,0,0,1.05,0.95,34567.56
Hyderabad,Delivery,4068,3/23/2018,180,566.43,0.05,561.3572464,0.014492754,0.104999696,2018,3,Fri,7492.68,138.2,3.743540133,3.57040521,0,0,1.06,1.14,34567.56
Hyderabad,Main Hall,965,3/23/2018,661,253.95,0.05,235.136,,,2018,3,Fri,7492.68,138.2,1.383039074,1.309334298,0,0,1.13,1.01,34567.56
Hyderabad,Delivery,4064,3/23/2018,371,619.34,0.05,615.8946923,0.030769231,0.105007871,2018,3,Fri,7492.68,138.2,4.138167093,3.953256151,0,0,1.23,1.14,34567.56
Hyderabad,Delivery,4063,3/23/2018,118,773.95,0.05,758.9671429,0.285714286,0.105000357,2018,3,Fri,7492.68,138.2,5.17342361,5.071997106,0,0,1.14,1.14,34567.56
Hyderabad,Take Away,4065,3/23/2018,256,582.32,0.05,578.7806897,,,2018,3,Fri,7492.68,138.2,3.869614252,3.685383502,0,0,1.06,0.95,34567.56
Hyderabad,Take Away,4055,3/23/2018,1815,253.95,0.05,232.7668955,0.006455399,1.050008792,2018,3,Fri,7492.68,138.2,1.365896495,1.309334298,0,0,1.1,0.95,34567.56
Hyderabad,Take Away,4060,3/23/2018,422,349.19,0.05,333.0607717,0.003215434,1.05000181,2018,3,Fri,7492.68,138.2,2.091611952,1.998480463,0,0,1.14,0.95,34567.56
Hyderabad,Delivery,4055,3/23/2018,1475,281.1,0.05,262.391415,0.005131965,0.104997597,2018,3,Fri,7492.68,138.2,1.580256259,1.505788712,0,0,1.13,1.14,34567.56
Hyderabad,Main Hall,9978,3/23/2018,246,189,0.05,165.8,,,2018,3,Fri,7492.68,138.2,0.881331404,0.839363242,0,0,1.1,1.01,34567.56
